column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
813,813,Fall 2020-2021,1256429,2004-06-12,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645050262,2020-09-30,09:10:39,107,245,3.1,74.0,HiAvg,56,0.0,,,,Operations and Algebraic Thinking,255,High,The Real and Complex Number Systems,244,HiAvg,Geometry,243,HiAvg,Statistics and Probability,236.0,Avg,,,,2020-09-30 09:10:39,2020-2021,2022,Fall
816,816,Fall 2020-2021,1261853,2005-11-02,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546117,2020-09-30,09:02:27,78,240,3.0,75.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,237,HiAvg,The Real and Complex Number Systems,240,HiAvg,Geometry,245,High,Statistics and Probability,237.0,HiAvg,,,,2020-09-30 09:02:27,2020-2021,2024,Fall
819,819,Fall 2020-2021,1261854,2005-07-20,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546300,2020-09-30,09:03:46,55,236,2.9,69.0,HiAvg,54,0.0,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,242,HiAvg,Geometry,226,Avg,Statistics and Probability,234.0,HiAvg,,,,2020-09-30 09:03:46,2020-2021,2024,Fall
822,822,Fall 2020-2021,1261857,2005-12-14,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545890,2020-09-30,09:01:40,66,225,3.0,47.0,Avg,48,0.0,,,,Operations and Algebraic Thinking,224,Avg,The Real and Complex Number Systems,228,Avg,Geometry,230,Avg,Statistics and Probability,217.0,LoAvg,,,,2020-09-30 09:01:40,2020-2021,2024,Fall
825,825,Fall 2020-2021,1261859,2005-09-30,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545528,2020-09-30,09:14:54,44,222,3.0,41.0,Avg,50,0.0,,,,Operations and Algebraic Thinking,226,Avg,The Real and Complex Number Systems,236,HiAvg,Geometry,210,LoAvg,Statistics and Probability,217.0,LoAvg,,,,2020-09-30 09:14:54,2020-2021,2024,Fall
828,828,Fall 2020-2021,1261869,2005-02-03,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546239,2020-09-30,09:04:16,51,249,3.0,84.0,High,52,0.0,,,,Operations and Algebraic Thinking,246,HiAvg,The Real and Complex Number Systems,240,HiAvg,Geometry,252,High,Statistics and Probability,258.0,High,,,,2020-09-30 09:04:16,2020-2021,2023,Fall
831,831,Fall 2020-2021,1261876,2004-06-10,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645050277,2020-09-30,09:05:10,91,256,3.0,88.0,High,54,0.0,,,,Operations and Algebraic Thinking,259,High,The Real and Complex Number Systems,260,High,Geometry,256,High,Statistics and Probability,250.0,High,,,,2020-09-30 09:05:10,2020-2021,2022,Fall
834,834,Fall 2020-2021,1261879,2004-04-28,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545878,2020-09-30,09:05:40,48,224,2.9,35.0,LoAvg,44,14.0,,,,Operations and Algebraic Thinking,228,Avg,The Real and Complex Number Systems,234,Avg,Geometry,220,LoAvg,Statistics and Probability,213.0,Low,,,,2020-09-30 09:05:40,2020-2021,2022,Fall
837,837,Fall 2020-2021,1261888,2002-07-03,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545752,2020-09-30,09:06:10,16,193,2.9,3.0,Low,50,4.0,,,,Operations and Algebraic Thinking,199,Low,The Real and Complex Number Systems,194,Low,Geometry,196,Low,Statistics and Probability,185.0,Low,,,,2020-09-30 09:06:10,2020-2021,2022,Fall
840,840,Fall 2020-2021,1264248,2005-01-19,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545560,2020-09-30,09:04:05,44,205,3.0,12.0,Low,54,0.0,,,,Operations and Algebraic Thinking,212,LoAvg,The Real and Complex Number Systems,202,Low,Geometry,207,Low,Statistics and Probability,197.0,Low,,,,2020-09-30 09:04:05,2020-2021,2023,Fall
843,843,Fall 2020-2021,1270044,2005-06-14,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545972,2020-09-30,09:04:25,51,232,3.0,56.0,Avg,54,0.0,,,,Operations and Algebraic Thinking,229,Avg,The Real and Complex Number Systems,227,Avg,Geometry,235,HiAvg,Statistics and Probability,236.0,HiAvg,,,,2020-09-30 09:04:25,2020-2021,2023,Fall
846,846,Fall 2020-2021,1271023,2006-01-20,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545615,2020-09-30,09:09:06,48,237,2.9,70.0,HiAvg,52,0.0,,,,Operations and Algebraic Thinking,249,High,The Real and Complex Number Systems,223,Avg,Geometry,227,Avg,Statistics and Probability,248.0,High,,,,2020-09-30 09:09:06,2020-2021,2024,Fall
849,849,Fall 2020-2021,1274317,2006-02-23,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645050505,2020-09-30,09:04:54,82,203,3.0,12.0,Low,42,14.0,,,,Operations and Algebraic Thinking,196,Low,The Real and Complex Number Systems,211,LoAvg,Geometry,205,Low,Statistics and Probability,202.0,Low,,,,2020-09-30 09:04:54,2020-2021,2024,Fall
852,852,Fall 2020-2021,1274334,2005-12-21,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545877,2020-09-30,09:04:58,65,223,3.0,43.0,Avg,56,4.0,,,,Operations and Algebraic Thinking,242,HiAvg,The Real and Complex Number Systems,226,Avg,Geometry,211,LoAvg,Statistics and Probability,211.0,LoAvg,,,,2020-09-30 09:04:58,2020-2021,2024,Fall
855,855,Fall 2020-2021,1280701,2004-07-27,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545578,2020-09-30,09:05:08,30,222,2.9,32.0,LoAvg,52,0.0,,,,Operations and Algebraic Thinking,224,LoAvg,The Real and Complex Number Systems,226,LoAvg,Geometry,222,LoAvg,Statistics and Probability,217.0,LoAvg,,,,2020-09-30 09:05:08,2020-2021,2022,Fall
858,858,Fall 2020-2021,1282531,2006-01-24,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,644360260,2020-09-30,09:02:48,106,246,3.0,84.0,High,50,0.0,,,,Operations and Algebraic Thinking,252,High,The Real and Complex Number Systems,247,High,Geometry,248,High,Statistics and Probability,237.0,HiAvg,,,,2020-09-30 09:02:48,2020-2021,2024,Fall
861,861,Fall 2020-2021,1282552,2005-05-27,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545690,2020-09-30,09:04:01,55,251,3.0,86.0,High,50,0.0,,,,Operations and Algebraic Thinking,257,High,The Real and Complex Number Systems,254,High,Geometry,251,High,Statistics and Probability,244.0,HiAvg,,,,2020-09-30 09:04:01,2020-2021,2023,Fall
864,864,Fall 2020-2021,1286632,2007-02-07,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545611,2020-09-30,09:05:03,57,248,3.1,86.0,High,56,0.0,,,,Operations and Algebraic Thinking,247,High,The Real and Complex Number Systems,241,HiAvg,Geometry,258,High,Statistics and Probability,243.0,HiAvg,,,,2020-09-30 09:05:03,2020-2021,2024,Fall
867,867,Fall 2020-2021,1289820,2003-07-14,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545785,2020-09-30,09:05:11,64,242,3.1,69.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,258,High,The Real and Complex Number Systems,228,Avg,Geometry,247,HiAvg,Statistics and Probability,231.0,Avg,,,,2020-09-30 09:05:11,2020-2021,2022,Fall
870,870,Fall 2020-2021,1289821,2004-08-02,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645050656,2020-09-30,09:08:45,103,253,3.1,85.0,High,56,0.0,,,,Operations and Algebraic Thinking,262,High,The Real and Complex Number Systems,254,High,Geometry,250,HiAvg,Statistics and Probability,247.0,HiAvg,,,,2020-09-30 09:08:45,2020-2021,2022,Fall
873,873,Fall 2020-2021,1289822,2004-04-26,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545678,2020-09-30,09:09:05,59,238,2.9,62.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,236,Avg,Geometry,232,Avg,Statistics and Probability,238.0,HiAvg,,,,2020-09-30 09:09:05,2020-2021,2022,Fall
876,876,Fall 2020-2021,1294035,2006-04-12,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546014,2020-09-30,09:04:05,43,238,3.0,67.0,HiAvg,46,0.0,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,239,HiAvg,Geometry,231,Avg,Statistics and Probability,241.0,HiAvg,,,,2020-09-30 09:04:05,2020-2021,2023,Fall
879,879,Fall 2020-2021,1294036,2005-01-24,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546182,2020-09-30,09:04:55,76,246,3.0,80.0,HiAvg,54,0.0,,,,Operations and Algebraic Thinking,245,HiAvg,The Real and Complex Number Systems,243,HiAvg,Geometry,251,High,Statistics and Probability,244.0,HiAvg,,,,2020-09-30 09:04:55,2020-2021,2023,Fall
882,882,Fall 2020-2021,1295969,2005-10-24,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,643542710,2020-09-30,09:04:33,183,251,3.1,89.0,High,46,0.0,,,,Operations and Algebraic Thinking,262,High,The Real and Complex Number Systems,247,High,Geometry,243,HiAvg,Statistics and Probability,251.0,High,,,,2020-09-30 09:04:33,2020-2021,2024,Fall
885,885,Fall 2020-2021,1299938,2004-10-15,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545536,2020-09-30,09:06:40,34,200,2.9,8.0,Low,52,0.0,,,,Operations and Algebraic Thinking,206,Low,The Real and Complex Number Systems,205,Low,Geometry,191,Low,Statistics and Probability,197.0,Low,,,,2020-09-30 09:06:40,2020-2021,2023,Fall
888,888,Fall 2020-2021,1299939,2004-11-10,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545956,2020-09-30,09:04:44,57,233,2.9,58.0,Avg,50,0.0,,,,Operations and Algebraic Thinking,232,Avg,The Real and Complex Number Systems,232,Avg,Geometry,239,HiAvg,Statistics and Probability,231.0,Avg,,,,2020-09-30 09:04:44,2020-2021,2023,Fall
891,891,Fall 2020-2021,1299940,2004-01-01,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546146,2020-09-30,09:06:42,87,247,3.0,77.0,HiAvg,58,2.0,,,,Operations and Algebraic Thinking,265,High,The Real and Complex Number Systems,238,HiAvg,Geometry,246,HiAvg,Statistics and Probability,235.0,Avg,,,,2020-09-30 09:06:42,2020-2021,2022,Fall
894,894,Fall 2020-2021,1299945,2003-07-19,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545732,2020-09-30,09:07:57,62,228,3.0,48.0,Avg,44,8.0,,,,Operations and Algebraic Thinking,230,Avg,The Real and Complex Number Systems,229,Avg,Geometry,229,Avg,Statistics and Probability,223.0,LoAvg,,,,2020-09-30 09:07:57,2020-2021,2023,Fall
897,897,Fall 2020-2021,1302923,2003-11-21,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546112,2020-09-30,09:08:50,93,249,3.1,80.0,HiAvg,56,0.0,,,,Operations and Algebraic Thinking,262,High,The Real and Complex Number Systems,243,HiAvg,Geometry,244,HiAvg,Statistics and Probability,241.0,HiAvg,,,,2020-09-30 09:08:50,2020-2021,2022,Fall
900,900,Fall 2020-2021,1306360,2003-06-24,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545509,2020-09-30,09:08:47,66,240,3.0,66.0,HiAvg,52,2.0,,,,Operations and Algebraic Thinking,248,HiAvg,The Real and Complex Number Systems,230,Avg,Geometry,241,HiAvg,Statistics and Probability,241.0,HiAvg,,,,2020-09-30 09:08:47,2020-2021,2022,Fall
903,903,Fall 2020-2021,1306370,2006-05-04,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546012,2020-09-30,09:01:31,78,251,3.2,89.0,High,56,0.0,,,,Operations and Algebraic Thinking,245,High,The Real and Complex Number Systems,261,High,Geometry,246,High,Statistics and Probability,250.0,High,,,,2020-09-30 09:01:31,2020-2021,2024,Fall
906,906,Fall 2020-2021,1309428,2005-11-06,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545698,2020-09-30,09:04:31,41,206,3.0,13.0,Low,48,0.0,,,,Operations and Algebraic Thinking,213,LoAvg,The Real and Complex Number Systems,217,LoAvg,Geometry,197,Low,Statistics and Probability,198.0,Low,,,,2020-09-30 09:04:31,2020-2021,2023,Fall
909,909,Fall 2020-2021,1309431,2003-12-20,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645050638,2020-09-30,09:05:40,96,224,2.9,35.0,LoAvg,50,4.0,,,,Operations and Algebraic Thinking,237,Avg,The Real and Complex Number Systems,229,Avg,Geometry,209,Low,Statistics and Probability,222.0,LoAvg,,,,2020-09-30 09:05:40,2020-2021,2022,Fall
912,912,Fall 2020-2021,1309434,2004-10-17,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546123,2020-09-30,09:08:46,52,242,2.9,69.0,HiAvg,54,0.0,,,,Operations and Algebraic Thinking,250,HiAvg,The Real and Complex Number Systems,239,HiAvg,Geometry,246,HiAvg,Statistics and Probability,233.0,Avg,,,,2020-09-30 09:08:46,2020-2021,2022,Fall
915,915,Fall 2020-2021,1311453,2004-01-19,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,644360077,2020-09-30,09:08:51,106,242,3.1,69.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,248,HiAvg,The Real and Complex Number Systems,236,Avg,Geometry,239,HiAvg,Statistics and Probability,244.0,HiAvg,,,,2020-09-30 09:08:51,2020-2021,2022,Fall
918,918,Fall 2020-2021,133795,2006-01-21,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,643542898,2020-09-30,09:03:15,174,252,3.1,90.0,High,58,0.0,,,,Operations and Algebraic Thinking,239,HiAvg,The Real and Complex Number Systems,257,High,Geometry,248,High,Statistics and Probability,263.0,High,,,,2020-09-30 09:03:15,2020-2021,2024,Fall
921,921,Fall 2020-2021,140094,2005-06-20,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546003,2020-09-30,09:04:42,48,247,3.0,81.0,High,52,2.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,245,HiAvg,Geometry,251,High,Statistics and Probability,247.0,HiAvg,,,,2020-09-30 09:04:42,2020-2021,2023,Fall
924,924,Fall 2020-2021,156593,2004-04-05,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545555,2020-09-30,09:09:08,58,255,3.0,87.0,High,52,2.0,,,,Operations and Algebraic Thinking,253,High,The Real and Complex Number Systems,263,High,Geometry,256,High,Statistics and Probability,250.0,High,,,,2020-09-30 09:09:08,2020-2021,2022,Fall
927,927,Fall 2020-2021,178052,2003-01-15,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545677,2020-09-30,09:09:00,67,249,3.1,80.0,HiAvg,56,2.0,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,249,HiAvg,Geometry,243,HiAvg,Statistics and Probability,262.0,High,,,,2020-09-30 09:09:00,2020-2021,2022,Fall
930,930,Fall 2020-2021,233676,2004-02-25,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546039,2020-09-30,09:10:11,56,253,3.0,85.0,High,54,0.0,,,,Operations and Algebraic Thinking,247,HiAvg,The Real and Complex Number Systems,256,High,Geometry,247,HiAvg,Statistics and Probability,259.0,High,,,,2020-09-30 09:10:11,2020-2021,2022,Fall
933,933,Fall 2020-2021,245976,2003-08-12,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546079,2020-09-30,09:05:10,50,251,3.0,83.0,High,52,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,253,High,Geometry,253,High,Statistics and Probability,250.0,High,,,,2020-09-30 09:05:10,2020-2021,2022,Fall
936,936,Fall 2020-2021,254176,2003-09-28,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546317,2020-09-30,09:08:39,67,250,3.0,81.0,High,50,0.0,,,,Operations and Algebraic Thinking,258,High,The Real and Complex Number Systems,242,HiAvg,Geometry,255,High,Statistics and Probability,246.0,HiAvg,,,,2020-09-30 09:08:39,2020-2021,2022,Fall
939,939,Fall 2020-2021,257391,2003-12-05,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545696,2020-09-30,09:05:03,52,242,3.0,69.0,HiAvg,46,8.0,,,,Operations and Algebraic Thinking,242,HiAvg,The Real and Complex Number Systems,241,HiAvg,Geometry,245,HiAvg,Statistics and Probability,242.0,HiAvg,,,,2020-09-30 09:05:03,2020-2021,2022,Fall
942,942,Fall 2020-2021,272804,2003-03-02,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545769,2020-09-30,09:05:04,54,272,3.5,97.0,High,72,0.0,,,,Operations and Algebraic Thinking,262,High,The Real and Complex Number Systems,296,High,Geometry,279,High,Statistics and Probability,262.0,High,,,,2020-09-30 09:05:04,2020-2021,2022,Fall
945,945,Fall 2020-2021,282975,2004-08-30,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545851,2020-09-30,09:04:53,74,232,2.9,56.0,Avg,50,0.0,,,,Operations and Algebraic Thinking,229,Avg,The Real and Complex Number Systems,240,HiAvg,Geometry,227,Avg,Statistics and Probability,230.0,Avg,,,,2020-09-30 09:04:53,2020-2021,2023,Fall
948,948,Fall 2020-2021,301100,2004-08-27,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545607,2020-09-30,09:04:22,42,238,3.0,67.0,HiAvg,48,4.0,,,,Operations and Algebraic Thinking,238,HiAvg,The Real and Complex Number Systems,234,Avg,Geometry,244,HiAvg,Statistics and Probability,235.0,HiAvg,,,,2020-09-30 09:04:22,2020-2021,2023,Fall
951,951,Fall 2020-2021,304567,2003-11-01,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545655,2020-09-30,09:05:10,63,255,3.1,87.0,High,52,0.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,263,High,Geometry,258,High,Statistics and Probability,257.0,High,,,,2020-09-30 09:05:10,2020-2021,2022,Fall
954,954,Fall 2020-2021,325837,2006-03-16,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546321,2020-09-30,09:07:04,63,240,3.0,75.0,HiAvg,48,2.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,250,High,Geometry,243,HiAvg,Statistics and Probability,225.0,Avg,,,,2020-09-30 09:07:04,2020-2021,2024,Fall
957,957,Fall 2020-2021,362070,2004-08-07,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546038,2020-09-30,09:08:44,54,246,3.2,76.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,261,High,The Real and Complex Number Systems,246,HiAvg,Geometry,241,HiAvg,Statistics and Probability,235.0,Avg,,,,2020-09-30 09:08:44,2020-2021,2022,Fall
960,960,Fall 2020-2021,380914,2005-02-24,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545621,2020-09-30,09:04:58,74,263,3.2,95.0,High,60,0.0,,,,Operations and Algebraic Thinking,254,High,The Real and Complex Number Systems,263,High,Geometry,272,High,Statistics and Probability,260.0,High,,,,2020-09-30 09:04:58,2020-2021,2023,Fall
963,963,Fall 2020-2021,441013,2006-04-04,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546288,2020-09-30,09:02:43,49,245,3.0,83.0,High,50,0.0,,,,Operations and Algebraic Thinking,242,HiAvg,The Real and Complex Number Systems,250,High,Geometry,246,High,Statistics and Probability,244.0,HiAvg,,,,2020-09-30 09:02:43,2020-2021,2024,Fall
966,966,Fall 2020-2021,469561,2003-12-18,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545700,2020-09-30,09:08:46,50,243,3.1,71.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,245,HiAvg,The Real and Complex Number Systems,241,HiAvg,Geometry,248,HiAvg,Statistics and Probability,237.0,Avg,,,,2020-09-30 09:08:46,2020-2021,2022,Fall
969,969,Fall 2020-2021,477839,2005-03-02,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546147,2020-09-30,09:05:03,38,238,3.1,62.0,HiAvg,44,0.0,,,,Operations and Algebraic Thinking,250,HiAvg,The Real and Complex Number Systems,235,Avg,Geometry,242,HiAvg,Statistics and Probability,223.0,LoAvg,,,,2020-09-30 09:05:03,2020-2021,2022,Fall
972,972,Fall 2020-2021,490440,2005-01-15,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546066,2020-09-30,09:04:06,63,251,3.0,86.0,High,54,0.0,,,,Operations and Algebraic Thinking,257,High,The Real and Complex Number Systems,249,High,Geometry,254,High,Statistics and Probability,243.0,HiAvg,,,,2020-09-30 09:04:06,2020-2021,2023,Fall
975,975,Fall 2020-2021,498151,2004-04-18,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545646,2020-09-30,09:14:46,36,227,2.9,46.0,Avg,50,0.0,,,,Operations and Algebraic Thinking,221,LoAvg,The Real and Complex Number Systems,226,Avg,Geometry,231,Avg,Statistics and Probability,230.0,Avg,,,,2020-09-30 09:14:46,2020-2021,2023,Fall
978,978,Fall 2020-2021,535603,2004-04-02,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545762,2020-09-30,09:04:52,45,236,2.9,63.0,HiAvg,54,0.0,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,231,Avg,Geometry,239,HiAvg,Statistics and Probability,231.0,Avg,,,,2020-09-30 09:04:52,2020-2021,2023,Fall
981,981,Fall 2020-2021,556296,2005-05-03,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545892,2020-09-30,09:05:07,45,239,3.0,64.0,HiAvg,50,4.0,,,,Operations and Algebraic Thinking,242,HiAvg,The Real and Complex Number Systems,228,Avg,Geometry,240,HiAvg,Statistics and Probability,244.0,HiAvg,,,,2020-09-30 09:05:07,2020-2021,2022,Fall
984,984,Fall 2020-2021,577031,2003-05-06,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546077,2020-09-30,09:05:04,27,231,3.0,49.0,Avg,42,12.0,,,,Operations and Algebraic Thinking,230,Avg,The Real and Complex Number Systems,234,Avg,Geometry,225,LoAvg,Statistics and Probability,234.0,Avg,,,,2020-09-30 09:05:04,2020-2021,2022,Fall
987,987,Fall 2020-2021,622408,2004-12-28,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546206,2020-09-30,09:04:11,39,233,3.0,58.0,Avg,56,2.0,,,,Operations and Algebraic Thinking,251,High,The Real and Complex Number Systems,231,Avg,Geometry,223,LoAvg,Statistics and Probability,224.0,LoAvg,,,,2020-09-30 09:04:11,2020-2021,2023,Fall
990,990,Fall 2020-2021,636020,2003-08-14,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645546255,2020-09-30,09:09:10,80,237,2.9,60.0,Avg,50,0.0,,,,Operations and Algebraic Thinking,231,Avg,The Real and Complex Number Systems,238,HiAvg,Geometry,242,HiAvg,Statistics and Probability,239.0,HiAvg,,,,2020-09-30 09:09:10,2020-2021,2022,Fall
993,993,Fall 2020-2021,677699,2004-01-29,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545768,2020-09-30,09:10:10,46,244,3.1,72.0,HiAvg,56,0.0,,,,Operations and Algebraic Thinking,240,HiAvg,The Real and Complex Number Systems,246,HiAvg,Geometry,240,HiAvg,Statistics and Probability,248.0,HiAvg,,,,2020-09-30 09:10:10,2020-2021,2022,Fall
996,996,Fall 2020-2021,688137,2004-06-03,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,645545554,2020-09-30,09:09:08,55,243,3.0,71.0,HiAvg,52,0.0,,,,Operations and Algebraic Thinking,248,HiAvg,The Real and Complex Number Systems,236,Avg,Geometry,242,HiAvg,Statistics and Probability,248.0,HiAvg,,,,2020-09-30 09:09:08,2020-2021,2022,Fall
