column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
474,474,Winter 2019-2020,1261893,2003-01-29,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617600024,2020-02-03,10:59:41,60,229,3.5,60.0,Avg,53,0.0,1250.0,1150.0,1300.0,Literary Text: Key Ideas and Details,233,HiAvg,"Literary Text: Language, Craft, and Structure",239,HiAvg,Informational Text: Key Ideas and Details,230,HiAvg,"Informational Text: Language, Craft, and Structure",225.0,Avg,Vocabulary: Acquisition and Use,218.0,LoAvg,2020-02-03 10:59:41,2019-2020,2021,Winter
477,477,Winter 2019-2020,1264248,2005-01-19,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618932638,2020-01-28,10:57:18,29,194,3.5,8.0,Low,54,2.439,545.0,445.0,595.0,Literary Text: Key Ideas and Details,189,Low,"Literary Text: Language, Craft, and Structure",192,Low,Informational Text: Key Ideas and Details,202,Low,"Informational Text: Language, Craft, and Structure",201.0,Low,Vocabulary: Acquisition and Use,186.0,Low,2020-01-28 10:57:18,2019-2020,2023,Winter
480,480,Winter 2019-2020,126455,2002-10-09,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617378589,2020-02-03,10:59:12,82,242,3.3,84.0,High,53,0.0,1515.0,1415.0,1565.0,Literary Text: Key Ideas and Details,248,High,"Literary Text: Language, Craft, and Structure",236,HiAvg,Informational Text: Key Ideas and Details,240,HiAvg,"Informational Text: Language, Craft, and Structure",246.0,High,Vocabulary: Acquisition and Use,242.0,High,2020-02-03 10:59:12,2019-2020,2021,Winter
483,483,Winter 2019-2020,1270044,2005-06-14,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,619341527,2020-01-27,14:01:02,42,212,3.4,32.0,LoAvg,55,0.0,910.0,810.0,960.0,Literary Text: Key Ideas and Details,208,LoAvg,"Literary Text: Language, Craft, and Structure",219,Avg,Informational Text: Key Ideas and Details,213,LoAvg,"Informational Text: Language, Craft, and Structure",204.0,LoAvg,Vocabulary: Acquisition and Use,218.0,Avg,2020-01-27 14:01:02,2019-2020,2023,Winter
486,486,Winter 2019-2020,1280701,2004-07-27,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130119,2020-01-30,08:54:04,37,229,3.5,63.0,HiAvg,43,12.5,1250.0,1150.0,1300.0,Literary Text: Key Ideas and Details,221,Avg,"Literary Text: Language, Craft, and Structure",229,HiAvg,Informational Text: Key Ideas and Details,220,Avg,"Informational Text: Language, Craft, and Structure",231.0,HiAvg,Vocabulary: Acquisition and Use,241.0,High,2020-01-30 08:54:04,2019-2020,2022,Winter
489,489,Winter 2019-2020,1282524,2005-01-26,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618933162,2020-01-28,10:57:21,70,253,3.7,96.0,High,77,0.0,1735.0,1635.0,1785.0,Literary Text: Key Ideas and Details,239,High,"Literary Text: Language, Craft, and Structure",254,High,Informational Text: Key Ideas and Details,259,High,"Informational Text: Language, Craft, and Structure",254.0,High,Vocabulary: Acquisition and Use,263.0,High,2020-01-28 10:57:21,2019-2020,2023,Winter
492,492,Winter 2019-2020,1282552,2005-05-27,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,619341526,2020-01-27,14:00:38,46,243,3.5,88.0,High,53,0.0,1535.0,1435.0,1585.0,Literary Text: Key Ideas and Details,254,High,"Literary Text: Language, Craft, and Structure",251,High,Informational Text: Key Ideas and Details,226,HiAvg,"Informational Text: Language, Craft, and Structure",231.0,HiAvg,Vocabulary: Acquisition and Use,251.0,High,2020-01-27 14:00:38,2019-2020,2023,Winter
495,495,Winter 2019-2020,1289820,2003-07-14,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130042,2020-01-30,09:02:25,39,237,3.4,79.0,HiAvg,56,0.0,1415.0,1315.0,1465.0,Literary Text: Key Ideas and Details,235,HiAvg,"Literary Text: Language, Craft, and Structure",247,High,Informational Text: Key Ideas and Details,220,Avg,"Informational Text: Language, Craft, and Structure",242.0,High,Vocabulary: Acquisition and Use,244.0,High,2020-01-30 09:02:25,2019-2020,2022,Winter
498,498,Winter 2019-2020,1289821,2004-08-02,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130514,2020-01-30,08:54:08,44,241,3.3,85.0,High,50,0.0,1495.0,1395.0,1545.0,Literary Text: Key Ideas and Details,230,HiAvg,"Literary Text: Language, Craft, and Structure",246,High,Informational Text: Key Ideas and Details,233,HiAvg,"Informational Text: Language, Craft, and Structure",248.0,High,Vocabulary: Acquisition and Use,250.0,High,2020-01-30 08:54:08,2019-2020,2022,Winter
501,501,Winter 2019-2020,1289822,2004-04-26,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130169,2020-01-30,09:02:32,39,230,3.3,65.0,HiAvg,53,0.0,1270.0,1170.0,1320.0,Literary Text: Key Ideas and Details,229,HiAvg,"Literary Text: Language, Craft, and Structure",232,HiAvg,Informational Text: Key Ideas and Details,229,HiAvg,"Informational Text: Language, Craft, and Structure",233.0,HiAvg,Vocabulary: Acquisition and Use,229.0,HiAvg,2020-01-30 09:02:32,2019-2020,2022,Winter
504,504,Winter 2019-2020,1289823,2003-12-04,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130362,2020-01-30,08:54:25,61,223,3.3,50.0,Avg,51,0.0,1130.0,1030.0,1180.0,Literary Text: Key Ideas and Details,226,Avg,"Literary Text: Language, Craft, and Structure",224,Avg,Informational Text: Key Ideas and Details,221,Avg,"Informational Text: Language, Craft, and Structure",221.0,Avg,Vocabulary: Acquisition and Use,219.0,Avg,2020-01-30 08:54:25,2019-2020,2022,Winter
507,507,Winter 2019-2020,1289825,2004-04-14,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130702,2020-01-30,08:54:12,45,224,3.3,52.0,Avg,54,0.0,1150.0,1050.0,1200.0,Literary Text: Key Ideas and Details,236,HiAvg,"Literary Text: Language, Craft, and Structure",222,Avg,Informational Text: Key Ideas and Details,219,Avg,"Informational Text: Language, Craft, and Structure",220.0,Avg,Vocabulary: Acquisition and Use,223.0,Avg,2020-01-30 08:54:12,2019-2020,2022,Winter
510,510,Winter 2019-2020,1289973,2004-02-26,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130877,2020-01-30,08:54:03,27,225,3.4,55.0,Avg,48,0.0,1170.0,1070.0,1220.0,Literary Text: Key Ideas and Details,232,HiAvg,"Literary Text: Language, Craft, and Structure",224,Avg,Informational Text: Key Ideas and Details,226,Avg,"Informational Text: Language, Craft, and Structure",220.0,Avg,Vocabulary: Acquisition and Use,224.0,Avg,2020-01-30 08:54:03,2019-2020,2022,Winter
513,513,Winter 2019-2020,1294035,2006-04-12,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618932860,2020-01-28,10:57:20,41,237,3.3,81.0,High,50,0.0,1415.0,1315.0,1465.0,Literary Text: Key Ideas and Details,229,HiAvg,"Literary Text: Language, Craft, and Structure",230,HiAvg,Informational Text: Key Ideas and Details,236,HiAvg,"Informational Text: Language, Craft, and Structure",233.0,HiAvg,Vocabulary: Acquisition and Use,258.0,High,2020-01-28 10:57:20,2019-2020,2023,Winter
516,516,Winter 2019-2020,1294036,2005-01-24,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618933401,2020-01-28,11:01:18,62,236,3.3,80.0,HiAvg,53,0.0,1395.0,1295.0,1445.0,Literary Text: Key Ideas and Details,243,High,"Literary Text: Language, Craft, and Structure",233,HiAvg,Informational Text: Key Ideas and Details,233,HiAvg,"Informational Text: Language, Craft, and Structure",241.0,High,Vocabulary: Acquisition and Use,232.0,HiAvg,2020-01-28 11:01:18,2019-2020,2023,Winter
520,520,Winter 2019-2020,1299938,2004-10-15,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618933578,2020-01-28,10:57:22,29,179,3.5,1.0,Low,39,4.878,240.0,140.0,290.0,Literary Text: Key Ideas and Details,187,Low,"Literary Text: Language, Craft, and Structure",187,Low,Informational Text: Key Ideas and Details,172,Low,"Informational Text: Language, Craft, and Structure",158.0,Low,Vocabulary: Acquisition and Use,192.0,Low,2020-01-28 10:57:22,2019-2020,2023,Winter
523,523,Winter 2019-2020,1299939,2004-11-10,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,619341485,2020-01-27,14:00:31,63,226,3.5,61.0,HiAvg,46,2.5641,1190.0,1090.0,1240.0,Literary Text: Key Ideas and Details,230,HiAvg,"Literary Text: Language, Craft, and Structure",199,Low,Informational Text: Key Ideas and Details,239,High,"Informational Text: Language, Craft, and Structure",245.0,High,Vocabulary: Acquisition and Use,223.0,Avg,2020-01-27 14:00:31,2019-2020,2023,Winter
526,526,Winter 2019-2020,1299942,2003-03-12,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617599750,2020-02-03,10:58:45,32,232,3.4,66.0,HiAvg,51,2.5641,1310.0,1210.0,1360.0,Literary Text: Key Ideas and Details,235,HiAvg,"Literary Text: Language, Craft, and Structure",244,High,Informational Text: Key Ideas and Details,228,Avg,"Informational Text: Language, Craft, and Structure",219.0,LoAvg,Vocabulary: Acquisition and Use,242.0,High,2020-02-03 10:58:45,2019-2020,2021,Winter
529,529,Winter 2019-2020,1299945,2003-07-19,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618933186,2020-01-28,10:58:30,36,213,3.3,34.0,LoAvg,53,2.5,930.0,830.0,980.0,Literary Text: Key Ideas and Details,219,Avg,"Literary Text: Language, Craft, and Structure",208,LoAvg,Informational Text: Key Ideas and Details,206,LoAvg,"Informational Text: Language, Craft, and Structure",206.0,LoAvg,Vocabulary: Acquisition and Use,224.0,Avg,2020-01-28 10:58:30,2019-2020,2023,Winter
532,532,Winter 2019-2020,1302923,2003-11-21,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617378132,2020-01-30,08:54:03,107,229,3.4,63.0,HiAvg,43,0.0,1250.0,1150.0,1300.0,Literary Text: Key Ideas and Details,227,Avg,"Literary Text: Language, Craft, and Structure",228,Avg,Informational Text: Key Ideas and Details,229,HiAvg,"Informational Text: Language, Craft, and Structure",232.0,HiAvg,Vocabulary: Acquisition and Use,229.0,HiAvg,2020-01-30 08:54:03,2019-2020,2022,Winter
535,535,Winter 2019-2020,140094,2005-06-20,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,619341753,2020-01-27,14:00:32,24,225,3.5,59.0,Avg,49,2.439,1170.0,1070.0,1220.0,Literary Text: Key Ideas and Details,231,HiAvg,"Literary Text: Language, Craft, and Structure",218,Avg,Informational Text: Key Ideas and Details,221,Avg,"Informational Text: Language, Craft, and Structure",219.0,Avg,Vocabulary: Acquisition and Use,234.0,HiAvg,2020-01-27 14:00:32,2019-2020,2023,Winter
538,538,Winter 2019-2020,142384,2003-02-06,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617599586,2020-02-03,10:59:40,64,245,3.4,87.0,High,60,0.0,1575.0,1475.0,1625.0,Literary Text: Key Ideas and Details,236,HiAvg,"Literary Text: Language, Craft, and Structure",243,High,Informational Text: Key Ideas and Details,246,High,"Informational Text: Language, Craft, and Structure",248.0,High,Vocabulary: Acquisition and Use,255.0,High,2020-02-03 10:59:40,2019-2020,2021,Winter
541,541,Winter 2019-2020,156593,2004-04-05,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130376,2020-01-30,09:02:34,46,241,3.4,84.0,High,58,0.0,1495.0,1395.0,1545.0,Literary Text: Key Ideas and Details,233,HiAvg,"Literary Text: Language, Craft, and Structure",230,HiAvg,Informational Text: Key Ideas and Details,269,High,"Informational Text: Language, Craft, and Structure",242.0,High,Vocabulary: Acquisition and Use,240.0,High,2020-01-30 09:02:34,2019-2020,2022,Winter
544,544,Winter 2019-2020,165347,2002-09-03,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617599780,2020-02-03,11:00:07,23,228,3.5,57.0,Avg,45,0.0,1230.0,1130.0,1280.0,Literary Text: Key Ideas and Details,228,Avg,"Literary Text: Language, Craft, and Structure",231,HiAvg,Informational Text: Key Ideas and Details,224,Avg,"Informational Text: Language, Craft, and Structure",215.0,LoAvg,Vocabulary: Acquisition and Use,240.0,HiAvg,2020-02-03 11:00:07,2019-2020,2021,Winter
547,547,Winter 2019-2020,172670,2003-06-04,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617070041,2020-02-03,10:59:13,82,248,3.7,90.0,High,69,0.0,1635.0,1535.0,1685.0,Literary Text: Key Ideas and Details,252,High,"Literary Text: Language, Craft, and Structure",252,High,Informational Text: Key Ideas and Details,240,HiAvg,"Informational Text: Language, Craft, and Structure",241.0,HiAvg,Vocabulary: Acquisition and Use,254.0,High,2020-02-03 10:59:13,2019-2020,2021,Winter
550,550,Winter 2019-2020,183513,2003-03-24,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617599579,2020-02-03,10:59:07,57,226,3.5,53.0,Avg,43,0.0,1190.0,1090.0,1240.0,Literary Text: Key Ideas and Details,231,HiAvg,"Literary Text: Language, Craft, and Structure",219,LoAvg,Informational Text: Key Ideas and Details,216,LoAvg,"Informational Text: Language, Craft, and Structure",235.0,HiAvg,Vocabulary: Acquisition and Use,230.0,HiAvg,2020-02-03 10:59:07,2019-2020,2021,Winter
553,553,Winter 2019-2020,233676,2004-02-25,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618131131,2020-01-30,09:02:30,52,253,3.7,95.0,High,77,0.0,1735.0,1635.0,1785.0,Literary Text: Key Ideas and Details,250,High,"Literary Text: Language, Craft, and Structure",253,High,Informational Text: Key Ideas and Details,243,High,"Informational Text: Language, Craft, and Structure",253.0,High,Vocabulary: Acquisition and Use,267.0,High,2020-01-30 09:02:30,2019-2020,2022,Winter
556,556,Winter 2019-2020,242252,2003-05-28,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617599657,2020-02-03,10:59:04,41,228,3.4,57.0,Avg,43,2.5,1230.0,1130.0,1280.0,Literary Text: Key Ideas and Details,221,Avg,"Literary Text: Language, Craft, and Structure",240,HiAvg,Informational Text: Key Ideas and Details,223,Avg,"Informational Text: Language, Craft, and Structure",217.0,LoAvg,Vocabulary: Acquisition and Use,236.0,HiAvg,2020-02-03 10:59:04,2019-2020,2021,Winter
559,559,Winter 2019-2020,245976,2003-08-12,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130048,2020-01-30,09:02:37,40,231,3.3,68.0,HiAvg,48,0.0,1290.0,1190.0,1340.0,Literary Text: Key Ideas and Details,235,HiAvg,"Literary Text: Language, Craft, and Structure",227,Avg,Informational Text: Key Ideas and Details,236,HiAvg,"Informational Text: Language, Craft, and Structure",226.0,Avg,Vocabulary: Acquisition and Use,232.0,HiAvg,2020-01-30 09:02:37,2019-2020,2022,Winter
562,562,Winter 2019-2020,254176,2003-09-28,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130166,2020-01-30,09:02:25,58,230,3.3,65.0,HiAvg,50,0.0,1270.0,1170.0,1320.0,Literary Text: Key Ideas and Details,230,HiAvg,"Literary Text: Language, Craft, and Structure",232,HiAvg,Informational Text: Key Ideas and Details,229,HiAvg,"Informational Text: Language, Craft, and Structure",234.0,HiAvg,Vocabulary: Acquisition and Use,224.0,Avg,2020-01-30 09:02:25,2019-2020,2022,Winter
565,565,Winter 2019-2020,257391,2003-12-05,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130600,2020-01-30,08:54:02,27,223,3.3,50.0,Avg,48,0.0,1130.0,1030.0,1180.0,Literary Text: Key Ideas and Details,211,LoAvg,"Literary Text: Language, Craft, and Structure",215,LoAvg,Informational Text: Key Ideas and Details,224,Avg,"Informational Text: Language, Craft, and Structure",230.0,HiAvg,Vocabulary: Acquisition and Use,235.0,HiAvg,2020-01-30 08:54:02,2019-2020,2022,Winter
568,568,Winter 2019-2020,272804,2003-03-02,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130710,2020-01-30,09:03:00,30,236,3.3,77.0,HiAvg,45,5.0,1395.0,1295.0,1445.0,Literary Text: Key Ideas and Details,240,High,"Literary Text: Language, Craft, and Structure",240,High,Informational Text: Key Ideas and Details,229,HiAvg,"Informational Text: Language, Craft, and Structure",238.0,HiAvg,Vocabulary: Acquisition and Use,235.0,HiAvg,2020-01-30 09:03:00,2019-2020,2022,Winter
571,571,Winter 2019-2020,282975,2004-08-30,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,619341841,2020-01-27,14:00:37,46,220,3.4,49.0,Avg,50,0.0,1070.0,970.0,1120.0,Literary Text: Key Ideas and Details,213,LoAvg,"Literary Text: Language, Craft, and Structure",222,Avg,Informational Text: Key Ideas and Details,217,Avg,"Informational Text: Language, Craft, and Structure",216.0,Avg,Vocabulary: Acquisition and Use,228.0,HiAvg,2020-01-27 14:00:37,2019-2020,2023,Winter
574,574,Winter 2019-2020,301100,2004-08-27,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,619341922,2020-01-27,14:00:31,38,234,3.5,76.0,HiAvg,54,2.439,1350.0,1250.0,1400.0,Literary Text: Key Ideas and Details,238,High,"Literary Text: Language, Craft, and Structure",236,HiAvg,Informational Text: Key Ideas and Details,224,Avg,"Informational Text: Language, Craft, and Structure",244.0,High,Vocabulary: Acquisition and Use,227.0,HiAvg,2020-01-27 14:00:31,2019-2020,2023,Winter
577,577,Winter 2019-2020,304567,2003-11-01,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130564,2020-01-30,08:54:06,32,248,3.4,92.0,High,65,0.0,1635.0,1535.0,1685.0,Literary Text: Key Ideas and Details,239,HiAvg,"Literary Text: Language, Craft, and Structure",253,High,Informational Text: Key Ideas and Details,269,High,"Informational Text: Language, Craft, and Structure",254.0,High,Vocabulary: Acquisition and Use,237.0,HiAvg,2020-01-30 08:54:06,2019-2020,2022,Winter
580,580,Winter 2019-2020,329300,2005-08-31,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618933350,2020-01-28,10:59:49,42,236,3.4,80.0,HiAvg,53,0.0,1395.0,1295.0,1445.0,Literary Text: Key Ideas and Details,229,HiAvg,"Literary Text: Language, Craft, and Structure",239,High,Informational Text: Key Ideas and Details,244,High,"Informational Text: Language, Craft, and Structure",238.0,High,Vocabulary: Acquisition and Use,230.0,HiAvg,2020-01-28 10:59:49,2019-2020,2023,Winter
583,583,Winter 2019-2020,337582,2004-06-19,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618131067,2020-01-30,08:54:12,75,227,3.3,59.0,Avg,49,0.0,1210.0,1110.0,1260.0,Literary Text: Key Ideas and Details,226,Avg,"Literary Text: Language, Craft, and Structure",224,Avg,Informational Text: Key Ideas and Details,236,HiAvg,"Informational Text: Language, Craft, and Structure",226.0,Avg,Vocabulary: Acquisition and Use,225.0,Avg,2020-01-30 08:54:12,2019-2020,2022,Winter
586,586,Winter 2019-2020,362070,2004-08-07,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,618130372,2020-01-30,08:54:04,33,229,3.3,63.0,HiAvg,53,0.0,1250.0,1150.0,1300.0,Literary Text: Key Ideas and Details,218,LoAvg,"Literary Text: Language, Craft, and Structure",218,LoAvg,Informational Text: Key Ideas and Details,231,HiAvg,"Informational Text: Language, Craft, and Structure",235.0,HiAvg,Vocabulary: Acquisition and Use,241.0,High,2020-01-30 08:54:04,2019-2020,2022,Winter
589,589,Winter 2019-2020,380914,2005-02-24,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,619341692,2020-01-27,14:02:10,43,229,3.4,67.0,HiAvg,43,0.0,1250.0,1150.0,1300.0,Literary Text: Key Ideas and Details,231,HiAvg,"Literary Text: Language, Craft, and Structure",237,HiAvg,Informational Text: Key Ideas and Details,234,HiAvg,"Informational Text: Language, Craft, and Structure",211.0,LoAvg,Vocabulary: Acquisition and Use,232.0,HiAvg,2020-01-27 14:02:10,2019-2020,2023,Winter
592,592,Winter 2019-2020,456530,2002-10-05,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617599701,2020-02-03,10:58:50,36,231,3.5,64.0,HiAvg,50,0.0,1290.0,1190.0,1340.0,Literary Text: Key Ideas and Details,229,Avg,"Literary Text: Language, Craft, and Structure",223,Avg,Informational Text: Key Ideas and Details,224,Avg,"Informational Text: Language, Craft, and Structure",255.0,High,Vocabulary: Acquisition and Use,218.0,LoAvg,2020-02-03 10:58:50,2019-2020,2021,Winter
595,595,Winter 2019-2020,459521,2003-03-14,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,617599734,2020-02-03,10:58:46,70,248,3.5,90.0,High,66,0.0,1635.0,1535.0,1685.0,Literary Text: Key Ideas and Details,254,High,"Literary Text: Language, Craft, and Structure",247,High,Informational Text: Key Ideas and Details,243,High,"Informational Text: Language, Craft, and Structure",238.0,HiAvg,Vocabulary: Acquisition and Use,257.0,High,2020-02-03 10:58:46,2019-2020,2021,Winter
